source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
pyrls,639e391cfcae6920598b5381,Doxepin,Silenor,Tricyclic Antidepressant; Tertiary Amine,Antidepressant,oral,oral,,,,,,,,,,,"Primarily inhibits norepinephrine and serotonin reuptake at the presynaptic neurons leading to higher concentrations of these neurotransmitters in the neuronal synapse. As a tertiary amine (TCAs are either tertiary or secondary amines), this drug displays more selectivity towards serotonin reuptake inhibition. Additionally, blocks histamine-H1, alpha-1 adrenergic, and muscarinic receptors accounting for sedative, hypotensive and anticholinergic effects, respectively.",,"Treatment of depression (capsule and solution only); Treatment of anxiety (capsule and solution only); Treatment of depression/anxiety associated with alcoholism (capsule and solution only); Treatment of insomnia characterized by difficulty with sleep maintenance (Silnor, tablet only)",Use of monoamine oxidase inhibitors (MAOIs) concurrently or within 14 days of discontinuing the MAOI; Patients with glaucoma; Patients with urinary retention; Hypersensitivity to doxepin or any formulation ingredients,rx; Prescription only,,,"Capsule, tablet, solution; Tricyclic Antidepressant; Tertiary Amine",9,
pyrls,639e391cfcae6920598b5382,Clomipramine,Anafranil,Tricyclic Antidepressant; Tertiary Amine,Antidepressant,oral,oral,,,,,,,,,,,"Primarily inhibits norepinephrine and serotonin reuptake at the presynaptic neurons leading to higher concentrations of these neurotransmitters in the neuronal synapse. As a tertiary amine (TCAs are either tertiary or secondary amines), this drug displays more selectivity towards serotonin reuptake inhibition. Additionally, blocks histamine-H1, alpha-1 adrenergic, and muscarinic receptors accounting for sedative, hypotensive and anticholinergic effects, respectively.",,Treatment of obsessive-compulsive disorder (OCD),"Use of monoamine oxidase inhibitors (MAOIs) concurrently or within 14 days of discontinuing the MAOI; Initiation of clomipramine in those currently being treated with linezolid or intravenous methylene blue; Contraindicated during the acute recovery period after a myocardial infarction; Hypersensitivity to clomipramine, other tricyclic antidepressants, or any formulation ingredients",rx; Prescription only,,,Capsule; Tricyclic Antidepressant; Tertiary Amine,4,
pyrls,639e391cfcae6920598b5383,Imipramine,Tofranil,Tricyclic Antidepressant; Tertiary Amine,Antidepressant,oral,oral,,,,,,,,,,,"Primarily inhibits norepinephrine and serotonin reuptake at the presynaptic neurons leading to higher concentrations of these neurotransmitters in the neuronal synapse. As a tertiary amine (TCAs are either tertiary or secondary amines), this drug displays more selectivity towards serotonin reuptake inhibition. Additionally, blocks histamine-H1, alpha-1 adrenergic, and muscarinic receptors accounting for sedative, hypotensive and anticholinergic effects, respectively.",,Treatment of depression; Temporary adjunctive therapy in reducing enuresis in children aged 6+ years (imipramine HCl tablet only),"Use of monoamine oxidase inhibitors (MAOIs) concurrently or within 14 days of discontinuing the MAOI; Contraindicated during the acute recovery period after a myocardial infarction; Hypersensitivity to imipramine, other tricyclic antidepressants, or any formulation ingredients; possible cross-sensitivity to other dibenzazepine compounds",rx; Prescription only,,,"Capsule, tablet; Tricyclic Antidepressant; Tertiary Amine",5,
pyrls,639e391cfcae6920598b5384,Trimipramine,Surmontil,Tricyclic Antidepressant; Tertiary Amine,Antidepressant,oral,oral,,,,,,,,,,,"Primarily inhibits norepinephrine and serotonin reuptake at the presynaptic neurons leading to higher concentrations of these neurotransmitters in the neuronal synapse. As a tertiary amine (TCAs are either tertiary or secondary amines), this drug displays more selectivity towards serotonin reuptake inhibition. Additionally, blocks histamine-H1, alpha-1 adrenergic, and muscarinic receptors accounting for sedative, hypotensive and anticholinergic effects, respectively.",,Treatment of depression,Use of monoamine oxidase inhibitors (MAOIs) concurrently or within 14 days of discontinuing the MAOI; Do not initiate trimipramine in a patient who is being treated with MAOIs such as linezolid or intravenous methylene blue; Contraindicated during the acute recovery period after a myocardial infarction; Hypersensitivity to trimipramine or any formulation ingredients; cross-sensitivity between trimipramine and other dibenzazepines is a possibility,rx; Prescription only,,,Capsule; Tricyclic Antidepressant; Tertiary Amine,4,
pyrls,639e391cfcae6920598b5385,Nortriptyline,Pamelor,Tricyclic Antidepressant; Secondary Amine,Antidepressant,oral,oral,,,,,,,,,,,"Primarily inhibits norepinephrine and serotonin reuptake at the presynaptic neurons leading to higher concentrations of these neurotransmitters in the neuronal synapse. As a secondary amine (TCAs are either tertiary or secondary amines), this drug displays more selectivity towards norepinephrine reuptake inhibition. Additionally, blocks histamine-H1, alpha-1 adrenergic, and muscarinic receptors accounting for sedative, hypotensive and anticholinergic effects, respectively.",,Treatment of depression,Use of monoamine oxidase inhibitors (MAOIs) intended to treat psychiatric disorders concurrently or within 14 days of discontinuing the MAOI; use of MAOIs intended to treat psychiatric disorders should also not be used within 14 days of stopping nortriptyline; Contraindicated during the acute recovery period after myocardial infarction; Hypersensitivity to nortriptyline or any formulation ingredients; cross-sensitivity with other dibenzazepines is a possibility,rx; Prescription only,,,"Capsule, solution; Tricyclic Antidepressant; Secondary Amine",5,
pyrls,639e391cfcae6920598b5386,Amoxapine,Asendin,Tricyclic Antidepressant; Secondary Amine,Antidepressant,oral,oral,,,,,,,,,,,"Primarily inhibits norepinephrine and serotonin reuptake at the presynaptic neurons leading to higher concentrations of these neurotransmitters in the neuronal synapse. As a secondary amine (TCAs are either tertiary or secondary amines), this drug displays more selectivity towards norepinephrine reuptake inhibition. Additionally, blocks histamine-H1, alpha-1 adrenergic, and muscarinic receptors accounting for sedative, hypotensive and anticholinergic effects, respectively.",,Treatment of depression; Treatment of depression accompanied by anxiety or agitation,"Use of monoamine oxidase inhibitors (MAOIs) intended to treat psychiatric disorders concurrently or within 14 days of discontinuing the MAOI; use of MAOIs intended to treat psychiatric disorders should also not be used within 14 days of stopping amoxapine; Contraindicated during the acute recovery period after myocardial infarction; Hypersensitivity to amoxapine, dibenzoxazepine compounds, or any formulation ingredients",rx; Prescription only,,,Tablet; Tricyclic Antidepressant; Secondary Amine,4,
pyrls,639e391cfcae6920598b5387,Desipramine,Norpramin,Tricyclic Antidepressant; Secondary Amine,Antidepressant,oral,oral,,,,,,,,,,,"Primarily inhibits norepinephrine and serotonin reuptake at the presynaptic neurons leading to higher concentrations of these neurotransmitters in the neuronal synapse. As a secondary amine (TCAs are either tertiary or secondary amines), this drug displays more selectivity towards norepinephrine reuptake inhibition. Additionally, blocks histamine-H1, alpha-1 adrenergic, and muscarinic receptors accounting for sedative, hypotensive and anticholinergic effects, respectively.",,Treatment of depression,Use of monoamine oxidase inhibitors (MAOIs) intended to treat psychiatric disorders concurrently or within 14 days of discontinuing the MAOI; use of MAOIs intended to treat psychiatric disorders should also not be used within 14 days of stopping desipramine; Starting desipramine in a patient who is being treated with MAOIs such as linezolid or intravenous methylene blue is contraindicated; Contraindicated during the acute recovery period after myocardial infarction; Hypersensitivity to desipramine or any formulation ingredients; cross-sensitivity between this and other dibenzazepines is a possibility,rx; Prescription only,,,Tablet; Tricyclic Antidepressant; Secondary Amine,4,
pyrls,639e391cfcae6920598b5388,Maprotiline,Ludiomil,Tricyclic Antidepressant; Secondary Amine,Antidepressant,oral,oral,,,,,,,,,,,"Primarily inhibits norepinephrine and serotonin reuptake at the presynaptic neurons leading to higher concentrations of these neurotransmitters in the neuronal synapse. As a secondary amine (TCAs are either tertiary or secondary amines), this drug displays more selectivity towards norepinephrine reuptake inhibition. Additionally, blocks histamine-H1, alpha-1 adrenergic, and muscarinic receptors accounting for sedative, hypotensive and anticholinergic effects, respectively.",,Treatment of major depressive disorder and anxiety associated with depression,Use of monoamine oxidase inhibitors (MAOIs) intended to treat psychiatric disorders concurrently or within 14 days of discontinuing the MAOI; use of MAOIs intended to treat psychiatric disorders should also not be used within 14 days of stopping maprotiline; Contraindicated during the acute recovery period after myocardial infarction; Hypersensitivity to maprotiline or any formulation ingredients,rx; Prescription only,,,Tablet; Tricyclic Antidepressant; Secondary Amine,4,
pyrls,639e391cfcae6920598b5389,Protriptyline,Vivactil,Tricyclic Antidepressant; Secondary Amine,Antidepressant,oral,oral,,,,,,,,,,,"Primarily inhibits norepinephrine and serotonin reuptake at the presynaptic neurons leading to higher concentrations of these neurotransmitters in the neuronal synapse. As a secondary amine (TCAs are either tertiary or secondary amines), this drug displays more selectivity towards norepinephrine reuptake inhibition. Additionally, blocks histamine-H1, alpha-1 adrenergic, and muscarinic receptors accounting for sedative, hypotensive and anticholinergic effects, respectively.",,Treatment of depression,Use of monoamine oxidase inhibitors (MAOIs) intended to treat psychiatric disorders concurrently or within 14 days of discontinuing the MAOI; use of MAOIs intended to treat psychiatric disorders should also not be used within 14 days of stopping Protriptyline; Concomitant use of cisapride; Contraindicated during the acute recovery period after myocardial infarction; Hypersensitivity to protriptyline or any formulation ingredients,rx; Prescription only,,,Tablet; Tricyclic Antidepressant; Secondary Amine,4,
pyrls,639e391cfcae6920598b538a,Liraglutide,Victoza; Saxenda,GLP-1 Agonist; Antidiabetic,Other,subcutaneous,subcutaneous,,,,,,,,,,,"Glucagon-like peptide 1 (GLP-1) agonists are analogs of GLP-1 , an incretin hormone, that improve glycemic control by increasing glucose-dependent insulin secretion, decrease glucagon secretion, slow gastric emptying and increase satiety.",,"Diabetes mellitus, type 2 (Victoza): As an adjunct to diet and exercise to improve glycemic control in patients 10+ years old with type 2 diabetes mellitus To reduce the risk of major adverse cardiovascular events (cardiovascular death, non-fatal myocardial infarction, or non-fatal stroke) in adults with type 2 diabetes mellitus and established cardiovascular disease; Chronic weight management (Saxenda): as an adjunct to a reduced-calorie diet and increased physical activity for chronic weight management in adult patients with an initial body mass index (BMI) of: 30 kg/m2 or greater (obesity) 27 kg/m2 or greater (overweight) in the presence of at least one weight-related comorbid condition (e.g., hypertension, type 2 diabetes mellitus, or dyslipidemia)",Personal or family history of medullary thyroid carcinoma (MTC); Multiple Endocrine Neoplasia syndrome type 2 (MEN 2); Hypersensitivity to liraglutide or any formulation ingredients,rx; Prescription only,,,Injection pen; GLP-1 Agonist; Antidiabetic,7,
pyrls,639e391cfcae6920598b538b,Semaglutide,Ozempic; Rybelsus; Wegovy,GLP-1 Agonist; Antidiabetic,Other,subcutaneous,subcutaneous,,,,,,,,,,,"Glucagon-like peptide 1 (GLP-1) agonists are analogs of GLP-1 , an incretin hormone, that improve glycemic control by increasing glucose-dependent insulin secretion, decrease glucagon secretion, slow gastric emptying and increase satiety.",,"Diabetes mellitus, type 2 (Ozempic, Rybelsus) : As an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus Injection only (Ozempic) : To reduce the risk of major adverse cardiovascular events (cardiovascular death, non-fatal myocardial infarction, or non-fatal stroke) in adults with type 2 diabetes mellitus and established cardiovascular disease; Weight management (Wegovy) : adjunct to a reduced calorie diet and increased physical activity for chronic weight management in adults with an initial body mass index (BMI) of: 30 kg/m2 or greater (obesity) 27 kg/m2 or greater (overweight) in the presence of at least one weight-related comorbid condition (e.g., hypertension, type 2 diabetes mellitus, or dyslipidemia)",Personal or family history of medullary thyroid carcinoma (MTC); Multiple Endocrine Neoplasia syndrome type 2 (MEN 2); Hypersensitivity to semaglutide or any formulation ingredients,rx; Prescription only,,,"Injection pen, oral tablet; GLP-1 Agonist; Antidiabetic",8,
pyrls,639e391cfcae6920598b538c,Dulaglutide,Trulicity,GLP-1 Agonist; Antidiabetic,Other,subcutaneous,subcutaneous,,,,,,,,,,,"Glucagon-like peptide 1 (GLP-1) agonists are analogs of GLP-1 , an incretin hormone, that improve glycemic control by increasing glucose-dependent insulin secretion, decrease glucagon secretion, slow gastric emptying and increase satiety.",,"Diabetes mellitus, type 2 : As an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus To reduce the risk of major adverse cardiovascular events (cardiovascular death, non-fatal myocardial infarction, or non-fatal stroke) in adults with type 2 diabetes mellitus and established cardiovascular disease",Personal or family history of medullary thyroid carcinoma (MTC); Multiple Endocrine Neoplasia syndrome type 2 (MEN 2); Hypersensitivity to dulaglutide or any formulation ingredients,rx; Prescription only,,,Injection pen; GLP-1 Agonist; Antidiabetic,6,
pyrls,639e391cfcae6920598b538d,Lixisenatide,Adlyxin,GLP-1 Agonist; Antidiabetic,Other,subcutaneous,subcutaneous,,,,,,,,,,,"Glucagon-like peptide 1 (GLP-1) agonists are analogs of GLP-1 , an incretin hormone, that improve glycemic control by increasing glucose-dependent insulin secretion, decrease glucagon secretion, slow gastric emptying and increase satiety.",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,Hypersensitivity to lixisenatide or any formulation ingredients,rx; Prescription only,,,Injection pen; GLP-1 Agonist; Antidiabetic,6,
pyrls,639e391cfcae6920598b538e,Exenatide,Byetta; Bydureon,GLP-1 Agonist; Antidiabetic,Other,subcutaneous,subcutaneous,,,,,,,,,,,"Glucagon-like peptide 1 (GLP-1) agonists are analogs of GLP-1 , an incretin hormone, that improve glycemic control by increasing glucose-dependent insulin secretion, decrease glucagon secretion, slow gastric emptying and increase satiety.",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,Exenatide Extended Release: Personal or family history of medullary thyroid carcinoma (MTC); Exenatide Extended Release: Multiple Endocrine Neoplasia syndrome type 2 (MEN 2); History of drug-induced immune-mediated thrombocytopenia from exenatide products; Hypersensitivity to exenatide or any formulation ingredients,rx; Prescription only,,,Injection pen; GLP-1 Agonist; Antidiabetic,8,
pyrls,639e391cfcae6920598b538f,Canagliflozin,Invokana,SGLT-2 Inhibitor; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Inhibits sodium-glucose co-transporter 2 (SGLT2) in the proximal renal tubules, reducing reabsorption of filtered glucose and thus increasing urinary glucose excretion .",,"Diabetes mellitus, type 2 As an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. To reduce the risk of major adverse cardiovascular events (cardiovascular death, nonfatal myocardial infarction and nonfatal stroke) in adults with type 2 diabetes mellitus and established cardiovascular disease (CVD). To reduce the risk of end-stage kidney disease (ESKD), doubling of serum creatinine, cardiovascular (CV) death, and hospitalization for heart failure in adults with type 2 diabetes mellitus and diabetic nephropathy with albuminuria > 300 mg/day.",On dialysis; Hypersensitivity to canagliflozin or any formulation ingredients,rx; Prescription only,,,Tablet; SGLT-2 Inhibitor; Antidiabetic,6,
pyrls,639e391cfcae6920598b5390,Dapagliflozin,Farxiga,SGLT-2 Inhibitor; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Inhibits sodium-glucose co-transporter 2 (SGLT2) in the proximal renal tubules, reducing reabsorption of filtered glucose and thus increasing urinary glucose excretion .",,"Diabetes mellitus, type 2 As an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. To reduce the risk of hospitalization for heart failure in adults with type 2 diabetes mellitus and established cardiovascular disease (CVD) or multiple cardiovascular (CV) risk factors.; Heart Failure To reduce the risk of cardiovascular death and hospitalization for heart failure in adults with heart failure (NYHA class II-IV) with reduced ejection fraction.; Chronic Kidney Disease To reduce the risk of sustained eGFR decline, end-stage kidney disease, cardiovascular death, and hospitalization for heart failure in adults with chronic kidney disease at risk of progression. Limitations of use: Not recommended for CKD in patients with polycystic kidney disease or patients requiring or with a recent history of immunosuppressive therapy for kidney disease. Not expected to be effective in these populations.",Patients on dialysis; Hypersensitivity to dapagliflozin or any formulation ingredients,rx; Prescription only,,,Tablet; SGLT-2 Inhibitor; Antidiabetic,6,
pyrls,639e391cfcae6920598b5391,Empagliflozin,Jardiance,SGLT-2 Inhibitor; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Inhibits sodium-glucose co-transporter 2 (SGLT2) in the proximal renal tubules, reducing reabsorption of filtered glucose and thus increasing urinary glucose excretion .",,"Diabetes mellitus, type 2 As an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. To reduce the risk of cardiovascular death in adult patients with type 2 diabetes mellitus and established cardiovascular disease.; Heart failure, reduced ejection fraction To reduce the risk of cardiovascular death plus hospitalization for heart failure in adults with heart failure and reduced ejection fraction","Severe renal impairment, end-stage renal disease, or dialysis; Hypersensitivity to empagliflozin or any formulation ingredients",rx; Prescription only,,,Tablet; SGLT-2 Inhibitor; Antidiabetic,6,
pyrls,639e391cfcae6920598b5392,Ertugliflozin,Steglatro,SGLT-2 Inhibitor; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Inhibits sodium-glucose co-transporter 2 (SGLT2) in the proximal renal tubules, reducing reabsorption of filtered glucose and thus increasing urinary glucose excretion .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,"Severe renal impairment (eGFR <30 mL/minute/1.73 m2), end-stage renal disease (ESRD), or dialysis; Hypersensitivity to ertugliflozin or any formulation ingredients",rx; Prescription only,,,Tablet; SGLT-2 Inhibitor; Antidiabetic,6,
pyrls,639e391cfcae6920598b5393,Sitagliptin,Januvia,DPP-4 Inhibitor; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Inhibits dipeptidyl peptidase 4 (DPP-4) enzymes from inactivating incretin hormones, including glucagon-like peptide-1 (GLP-1) and glucose-dependent insulinotropic polypeptide (GIP). Incretin hormones help regulate blood glucose levels by increasing insulin synthesis and release , and lowering glucagon secretion , which reduces hepatic glucose production .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,Hypersensitivity to sitagliptin or any formulation ingredients,rx; Prescription only,,,Tablet; DPP-4 Inhibitor; Antidiabetic,6,
pyrls,639e391cfcae6920598b5394,Saxagliptin,Onglyza,DPP-4 Inhibitor; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Inhibits dipeptidyl peptidase 4 (DPP-4) enzymes from inactivating incretin hormones, including glucagon-like peptide-1 (GLP-1) and glucose-dependent insulinotropic polypeptide (GIP). Incretin hormones help regulate blood glucose levels by increasing insulin synthesis and release , and lowering glucagon secretion , which reduces hepatic glucose production .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,Hypersensitivity to saxagliptin or any formulation ingredients,rx; Prescription only,,,Tablet; DPP-4 Inhibitor; Antidiabetic,6,
pyrls,639e391cfcae6920598b5395,Linagliptin,Tradjenta,DPP-4 Inhibitor; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Inhibits dipeptidyl peptidase 4 (DPP-4) enzymes from inactivating incretin hormones, including glucagon-like peptide-1 (GLP-1) and glucose-dependent insulinotropic polypeptide (GIP). Incretin hormones help regulate blood glucose levels by increasing insulin synthesis and release , and lowering glucagon secretion , which reduces hepatic glucose production .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,Hypersensitivity to linagliptin or any formulation ingredients,rx; Prescription only,,,Tablet; DPP-4 Inhibitor; Antidiabetic,6,
pyrls,639e391cfcae6920598b5396,Alogliptin,Nesina,DPP-4 Inhibitor; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Inhibits dipeptidyl peptidase 4 (DPP-4) enzymes from inactivating incretin hormones, including glucagon-like peptide-1 (GLP-1) and glucose-dependent insulinotropic polypeptide (GIP). Incretin hormones help regulate blood glucose levels by increasing insulin synthesis and release , and lowering glucagon secretion , which reduces hepatic glucose production .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,Hypersensitivity to alogliptin or any formulation ingredients,rx; Prescription only,,,Tablet; DPP-4 Inhibitor; Antidiabetic,6,
pyrls,639e391cfcae6920598b5397,Glipizide,Glucotrol; Glucotrol XL,Sulfonylurea; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Stimulates insulin secretion from pancreatic beta cells, decreasing postprandial blood glucose .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,"Hypersensitivity to glipizide, sulfonamide derivatives, or any formulation ingredients; Type 1 diabetes mellitus; Diabetic ketoacidosis, with or without coma",rx; Prescription only,,,"Tablet, extended release tablet; Sulfonylurea; Antidiabetic",9,
pyrls,639e391cfcae6920598b5398,Glimepiride,Amaryl,Sulfonylurea; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Stimulates insulin secretion from pancreatic beta cells, decreasing postprandial blood glucose .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,"Hypersensitivity to glimepiride, sulfonamide derivatives, or any formulation ingredients",rx; Prescription only,,,Tablet; Sulfonylurea; Antidiabetic,8,
pyrls,639e391cfcae6920598b5399,Glyburide,Diabeta; Glynase (micronized),Sulfonylurea; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Stimulates insulin secretion from pancreatic beta cells, decreasing postprandial blood glucose .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,"Hypersensitivity to glyburide, or any formulation ingredients; Type 1 diabetes mellitus; Diabetic ketoacidosis, with or without coma; Concomitant use with bosentan",rx; Prescription only,,,"Tablet, micronized tablet; Sulfonylurea; Antidiabetic",9,
pyrls,639e391cfcae6920598b539a,Repaglinide,Prandin,Meglitinide; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Stimulates insulin secretion from pancreatic beta cells, decreasing postprandial blood glucose .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,"Hypersensitivity to repaglinide, or any formulation ingredients; Concomitant use of gemfibrozil",rx; Prescription only,,,Tablet; Meglitinide; Antidiabetic,6,
pyrls,639e391cfcae6920598b539b,Nateglinide,Starlix,Meglitinide; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Stimulates insulin secretion from pancreatic beta cells, decreasing postprandial blood glucose .",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,"Hypersensitivity to nateglinide, or any formulation ingredients",rx; Prescription only,,,Tablet; Meglitinide; Antidiabetic,6,
pyrls,639e391cfcae6920598b539c,Pioglitazone,Actos,Thiazolidinedione; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Agonizes peroxisome proliferator-activated receptor-gamma ( PPAR receptors ) causing increased peripheral insulin sensitivity . PPAR receptors are found in tissues important for insulin action such as adipose tissue, skeletal muscle, and the liver.",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,Patients with established NYHA Class III or IV heart failure; Hypersensitivity to pioglitazone or any formulation ingredients,rx; Prescription only,,,Tablet; Thiazolidinedione; Antidiabetic,7,
pyrls,639e391cfcae6920598b539d,Rosiglitazone,Avandia,Thiazolidinedione; Antidiabetic,Other,oral,oral,,,,,,,,,,,"Agonizes peroxisome proliferator-activated receptor-gamma ( PPAR receptors ) causing increased peripheral insulin sensitivity . PPAR receptors are found in tissues important for insulin action such as adipose tissue, skeletal muscle, and the liver.",,Adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus,Patients with established NYHA Class III or IV heart failure; Hypersensitivity to rosiglitazone or any formulation ingredients,rx; Prescription only,,,Tablet; Thiazolidinedione; Antidiabetic,7,
pyrls,639e391cfcae6920598b539e,Metformin,Glucophage; Glumetza Fortamet; Riomet,Biguanide,Other,oral,oral,,,,,,,,,,,"Decreases hepatic glucose production and intestinal glucose absorption, and increases insulin sensitivity.",,"Adjunct to diet and exercise to improve glycemic control in type 2 diabetes mellitus Note : Metformin immediate release tablet is indicated in those age 10+ years old , metformin extended release is approved in adults.","Severe renal impairment (eGFR below 30 mL/min/1.73 m2); Acute or chronic metabolic acidosis, including diabetic ketoacidosis, with or without coma; Hypersensitivity to metformin or any formulation ingredients",rx; Prescription only,,,"Tablet, extended release tablet, solution, extended release suspension; Biguanide",9,
pyrls,639e391cfcae6920598b539f,Atorvastatin,Lipitor,Statin; Antihyperlipidemic,Other,oral,oral,,,,,,,,,,,"Inhibits HMG-CoA reductase , the rate-limiting enzyme that converts 3-hydroxy-3-methylglutaryl-coenzyme A to mevalonate, a precursor of sterols, including cholesterol.",,"Prevention of cardiovascular disease Primary prevention : To reduce the risk of myocardial infarction (MI), stroke, revascularization procedures, and angina in adults without a history of coronary heart disease (CHD) who have multiple CHD risk factors such as: age, smoking, hypertension, low HDL-C, or a family history of early CHD; or those with type 2 diabetes and multiple CHD risk factors such as: retinopathy, albuminuria, smoking, or hypertension. Secondary prevention : To reduce the risk of MI, stroke, revascularization procedures, hospitalization for congestive heart failure, and angina in those with a history of CHD .; Hyperlipidemia Primary hypercholesterolemia (heterozygous familial and nonfamilial), mixed lipidemia : As an adjunct to diet to reduce elevated total-C, LDL-C, apo B, and TG levels and to increase HDL-C in adults with primary hypercholesterolemia (heterozygous familial and nonfamilial) and mixed dyslipidemia (Fredrickson Types IIa and IIb). Hypertriglyceridemia : As an adjunct to diet for the treatment of adults with elevated serum TG levels (Fredrickson Type IV). Homozygous familial hypercholesterolemia (adjunct): To reduce total-C and LDL-C in adults as an adjunct to other lipid-lowering treatments (e.g., LDL apheresis) or if such treatments are unavailable. Pediatric heterozygous familial hypercholesterolemia : As an adjunct to diet to reduce total-C, LDL-C, and apo B levels in those 10+ years of age if an adequate trial of diet therapy results in LDL-C still ≥ 190 mg/dL or LDL-C still ≥ 160 mg/dL when there is family history of premature cardiovascular disease or 2+ other CVD risk factors. Primary dysbetalipoproteinemia : For the treatment of adults with primary dysbetalipoproteinemia (Fredrickson Type III) who do not respond adequately to diet.","Active liver disease, which may include unexplained persistent elevations in hepatic transaminase levels; Women who are pregnant or may become pregnant; Nursing mothers; Hypersensitivity to atorvastatin or any formulation ingredients",rx; Prescription only,,,Tablet; Statin; Antihyperlipidemic,10,
pyrls,639e391cfcae6920598b53a0,Fluvastatin,Lescol; Lescol XL,Statin; Antihyperlipidemic,Other,oral,oral,,,,,,,,,,,"Inhibits HMG-CoA reductase , the rate-limiting enzyme that converts 3-hydroxy-3-methylglutaryl-coenzyme A to mevalonate, a precursor of sterols, including cholesterol.",,"Hypercholesterolemia (Heterozygous Familial and Nonfamilial) and Mixed Dyslipidemia : As an adjunct to diet to reduce elevated total cholesterol (Total-C), low-density lipoprotein cholesterol (LDL-C), triglyceride (TG) and apolipoprotein B (Apo B) levels, and to increase high-density lipoprotein cholesterol (HDL-C) in patients with primary hypercholesterolemia and mixed dyslipidemia (Fredrickson Type IIa and IIb). As an adjunct to diet to reduce Total-C, LDL-C, and Apo B levels in adolescent boys and adolescent girls who are at least one year post-menarche, 10-16 years of age, with heterozygous familial hypercholesterolemia and either LDL-C still ≥ 190 mg/dL, or LDL-C still ≥ 160 mg/dL when there is family history of premature cardiovascular disease or 2+ other CVD risk factors.; Secondary Prevention of Cardiovascular Disease : To reduce the risk of undergoing coronary revascularization procedures and slow the progression of coronary atherosclerosis in those with clinically evident coronary heart disease.","Active liver disease, which may include unexplained persistent elevations in hepatic transaminase levels; Pregnancy or planning to become pregnant; Nursing mothers; Hypersensitivity to fluvastatin or any formulation ingredients",rx; Prescription only,,,"Capsule, extended release tablet; Statin; Antihyperlipidemic",11,
